index,review_text,asin,stars
282,"Magazine is primarily advertisements  Very, very little content regarding gardening and home",B00005N7OV,⭐⭐
283,Magazine is ok.  Seems like the ads are more numerous than the articles.,B00005N7OV,⭐⭐⭐
284,"Only have received one magazine, not impressed with this one",B00005N7OV,⭐⭐
285,Lots of ads.  Male models are all very effeminate.  Mediocre content.  Low price.,B00005N7RD,⭐⭐
286,One of the best mens magazine,B00005N7RD,⭐⭐⭐⭐⭐
287,Great purchase!,B00005N7RD,⭐⭐⭐⭐
288,Most of what I seen was lots of advertising...rather have the real magazine..,B00005N7RD,⭐
289,"Purchased this item, but it wouldn't download.",B00005N7RD,⭐
290,Not very interesting.,B00005N7SC,⭐
291,"Got the first issue and then cancelled.  Lots of health info followed by a FULL PAGE AD FOR CIGARETTES.
Can you say hypocritical !!!!",B00005N7SC,⭐
292,I've always loved this magazine ever since I read my Dad's copies.,B00005N7SC,⭐⭐⭐⭐⭐
293,Cool articles but it's a very thin magazine and contains lots of ads,B00005N7SC,⭐⭐⭐
294,"Seems like a very informative magazine, however we are not able to view a readable size from our Amazon fire.  Probably works well on other devices.",B00005N7Q1,⭐⭐
295,"Informative and has useful projects. A bit short per magazine. Was expecting more content, but what is there is certainly worth the read.",B00005N7Q1,⭐⭐⭐
296,"Good magazine, with some okay articles, sadly its almost 50% ads and everything in there can be found for free online.",B00005N7Q1,⭐⭐⭐
297,"Boyfriend loves these, will renew",B00005N7Q1,⭐⭐⭐⭐⭐
298,"This magazine is pretty. I am not that interested in long articles, so the fact that this magazine has alot of pictures helped.",B00005N7QC,⭐⭐⭐⭐
299,I suggested on my site to share the subscription price with a friend. This mag has a few good ideas but no exactly on the pulse of my life.,B00005N7QC,⭐⭐⭐
300,I didn't order this,B00005N7OV,⭐
301,Favorite magazine!,B00005N7OV,⭐⭐⭐⭐⭐
302,Not satisfied!!!! Didn't recieve s***. I got scammed. Smfh,B00005N7RD,⭐
303,"Quality of this publication has gone down over the past years. Pretty dissapointed in the content, will not renew my subscription",B00005N7RD,⭐⭐⭐
304,A little disappointed in the quality of the projects. It could be so much better.,B00005N7Q1,⭐⭐⭐⭐
305,I don't like this one so cancelled my subscription.,B00005N7Q1,⭐
306,I bought this for my husband and paid $15 for two years. We have gotten 1 issue in 3 months and 5 bills saying we owe $10. This is an awful deal.,B00005N7Q1,⭐
307,"It was very good for a cookbook, but I would have preferred more variety.",B00005N7OV,⭐⭐⭐
308,I like it. It really seems to have something for everyone.,B00005N7RD,⭐⭐⭐⭐
309,Charged twice so cancelled. Refunded only the one charge. Lesson Learned.,B00005N7RD,⭐
310,Good magazine but some better diet plans or meal planning with more recipes would make it a great monthly read,B00005N7RD,⭐⭐⭐⭐
311,"Same as I remember. Great for younger guys, but as you get older, it just seems more and more useless.",B00005N7RD,⭐⭐⭐
312,The magazine has seemed to take a slightly homosexual slant. I will not purchase it again because i don't think it represents who i am as a man anymore.,B00005N7RD,⭐
313,It is a okay just wished it had more interesting content.,B00005N7SC,⭐⭐⭐
314,"Only received one issue.  Great magazine, bad deal.",B00005N7SC,⭐
315,VERY GOOD DEAL,B00005N7SC,⭐⭐⭐⭐⭐
316,"light reading, not terribly informative or technical",B00005N7Q1,⭐⭐⭐
317,Tried to cancel the auto subscription but was unable too!!!!! Suggest buying from another source.,B00005N7RD,⭐
318,I purchased a digital and print subscription and my kindle had only received one copy of men's health.,B00005N7RD,⭐
319,Just don't like the format on my tablet,B00005N7RD,⭐
320,I ordered this magazine and did not receive one single issue.,B00005N7RD,⭐⭐⭐⭐
321,Love my Better Homes & Gardens on my Kindle,B00005N7OV,⭐⭐⭐⭐⭐
322,I have loved BH & G for 40 yrs it seems!,B00005N7OV,⭐⭐⭐⭐
323,happy grandmother,B00005N7OV,⭐⭐⭐⭐⭐
324,Just great info!,B00005N7RD,⭐⭐⭐⭐⭐
325,Magazine target demographic is shortsighted and too tight to satisfy larger available audience.  Sadly disappointing.  Should & could be so much better.,B00005N7RD,⭐⭐
326,More science based info please.,B00005N7RD,⭐⭐
327,I am a senior lady serial home remodeler and try to be as hands on as my tired arthritic old body allows. This has long been one of my favorite magazines. Love it,B00005N7Q1,⭐⭐⭐⭐⭐
328,Just got my first issue. Has a lot of great project ideas & how tos for around the place.,B00005N7Q1,⭐⭐⭐⭐
329,Nothing but ads,B00005N7OV,⭐
330,Never ordered this mag???,B00005N7RD,⭐
331,It has a lot of good information but after a year it seems like it's just repeating old information with a new guy on the cover.,B00005N7RD,⭐⭐⭐
332,My boy friend love it. Great gift to give to any man in your life.,B00005N7RD,⭐⭐⭐⭐⭐
333,I think there are a lot of useless articles.  The cabbage recipes were unappetizing.  I was glad I didn't buy it.,B00005N7OV,⭐
334,Ordered this as a gift.,B00005N7OV,⭐⭐⭐
335,More adds than articles.  Handyman or expert? Most projects are far beyond most homeowners capabilities and tools at the house,B00005N7Q1,⭐⭐
336,I haven't received an issue yet.,B00005N7Q1,⭐
337,Boring. Mostly goofy ads,B00005N7SC,⭐
338,"Liked the magazine, but I was unaware that this would be automatically renewed.",B00005N7SC,⭐⭐⭐⭐
339,Last issue warning after six months. Not renewing.,B00005N7SC,⭐
340,I ordered this for my son but he has yet to receive it!,B00005N7RD,⭐
341,Good substance and real information that is helpful about diet and excercise,B00005N7RD,⭐⭐⭐⭐
342,thus was a purchase by my 18 month old on the kindle. Live and learn.,B00005N7RD,⭐⭐⭐⭐
343,Disappointed,B00005N7RD,⭐⭐
344,Constantly has to re download. Basically unreadable.,B00005N7OV,⭐
345,I've always been a fan of Better Homes and Gardens. Fresh ideas and budget conscious.,B00005N7OV,⭐⭐⭐
346,Great magazine read it over and over.,B00005N7OV,⭐⭐⭐⭐⭐
347,"My first review was not favorable.  After the first 2 months, the app stopped working properly.  They've addressed the issue and now it works flawlessly.",B00005N7OV,⭐⭐⭐⭐
348,"more designed for purchased things, not created things.",B00005N7OV,⭐⭐
349,"great DIY info,,,",B00005N7Q1,⭐⭐⭐⭐⭐
350,A waste of time and trees.  All about pushing ads and products. Few really useful articles. Won't renew.,B00005N7RD,⭐
351,"Generally good plain reading.
A lot of pseudo science mixed in with excellent recommendations.
Read it with a grain of salt.
Can be inspiring.",B00005N7RD,⭐⭐⭐⭐
352,can't seam to inlarge type.,B00005N7RD,⭐
353,Disappointed with issue,B00005N7OV,⭐⭐
354,Love the information and the large letters and ease in reading.  Enhances my knowledge of natural raising of chickens for eggs.,B00005N7OV,⭐⭐⭐⭐⭐
355,I like it mostly. Some information is more speculative.,B00005N7RD,⭐⭐⭐⭐
356,Once again the science of fitness does not seem to be the focus. Making your body look good yes. The food nutrition artic are good however prejudiced they may be.,B00005N7RD,⭐⭐⭐
357,Ordered Magazine in March 2016 and finally got my 2nd copy today dated September 2016.  The first copy was around May 2016.,B00005N7Q1,⭐
358,Interesting.,B00005N7Q1,⭐⭐⭐⭐
359,"Great price and a nice, useful hobbyist magazine. My husband loves it and the money he has saved through its great information has way more than paid for the subscription price!",B00005N7Q1,⭐⭐⭐⭐⭐
360,Politically skewed magazine. Nothing groundbreaking to read about.,B00005N7SC,⭐
361,Great overall mag. Just what I needed for passing the waiting time,B00005N7SC,⭐⭐⭐⭐
362,"Try though I may, ""Read For Free"" does not work. Poor fate for late date?",B00005N7SC,⭐
363,"Sometimes there are too many ads and too much focus on recipes, but otherwise an enjoyable read covering home organisation, decor, gardening, and household tips.",B00005N7OV,⭐⭐⭐⭐
364,one of my favorite magazines.,B00005N7OV,⭐⭐⭐⭐⭐
365,"Giftee loves subscription, price great deal.",B00005N7OV,⭐⭐⭐⭐⭐
366,"I love the covers on BH.  Always so clean, colorful and easy to ready what is in the magazine.",B00005N7OV,⭐⭐⭐⭐⭐
367,"Helpful advise, and great articles.",B00005N7RD,⭐⭐⭐
368,There a lot of ads.  It's ok.,B00005N7Q1,⭐⭐⭐
369,"Very good magazine!! Has a lot of information about new products, a very interesting proyects...",B00005N7Q1,⭐⭐⭐⭐
370,To me it seems a waste. I've received only 3 issues and it seems I'm done.,B00005N7Q1,⭐⭐
371,too many ads.,B00005N7Q1,⭐⭐⭐
372,"Lots of good ideas.  And lots of advertising .

..",B00005N7OV,⭐⭐⭐⭐
373,Long time fan of this magazine,B00005N7RD,⭐⭐⭐⭐
374,I can learn how to eat healthy and do exercise at the gym on my own thank you very much.  I cancelled my subscription.,B00005N7RD,⭐⭐
375,"Ordered for a friend,guess he liked it okay.",B00005N7RD,⭐⭐⭐
376,I wasn't able to read it on my desktop. :(,B00005N7SC,⭐⭐
377,Just not as good since they switched to single-themed issues. Liked it much better before,B00005N7SC,⭐⭐⭐
378,"This magazine contains tobacco advertisements. Wouldn't be a problem, but I ordered it for my son.",B00005N7SC,⭐
379,always good articles.,B00005N7Q1,⭐⭐⭐⭐
380,"I like this magazine, but after a year subscription, it pretty much rehashes the same stuff as last year.",B00005N7RD,⭐⭐⭐
381,"The magazine is starting to have fair to much advertising and less pertinent info on ""Men's Health"".  I might have to switch to something else.",B00005N7RD,⭐⭐⭐
382,"i ordered  men's health for someone incarcerated,  i year subscribtion., out of  that year they only received 2 magazines.",B00005N7RD,⭐
383,long time reader,B00005N7OV,⭐⭐⭐⭐
384,I paid for the subscription and I only got one issue. I kept waiting and nothing! Disappointed customer.,B00005N7OV,⭐
385,"great simple mix of decorating, crafts,gardening & cooking for everyone!",B00005N7OV,⭐⭐⭐⭐
386,"I cannot read this magazine with all of the ads. Every other page is an ad. You get half of the magazine, maybe. Some pages have ads on both sides. Go for HGTV Magazine instead.",B00005N7OV,⭐
387,do not want,B00005N7OV,⭐
388,"Too many medical prescription ads for the aging adult, otherwise it's pretty good. 4 stars for the ads.",B00005N7Q1,⭐⭐⭐⭐
389,"One of the best magazines I've ever bought. Full of actual useful information, not too many ads, although I could see less. Best of all honest reviews of products. Great!",B00005N7Q1,⭐⭐⭐⭐⭐
390,"good magazine with quite a few helpful hints and """"how to"" articles.  Too much advertising though, but I guess someone has to pay for the printing and profit of the magazine.",B00005N7Q1,⭐⭐⭐
391,"Great magazine.  I've been reading this for years and now I'm happy to share it with my son.

I always find at lest one helpful tip every issue.

I recommend this product.",B00005N7RD,⭐⭐⭐⭐⭐
392,So-so in content.,B00005N7OV,⭐⭐⭐
393,Only got 2 of the magazines,B00005N7SC,⭐
394,"If you are looking for wall to wall coverage of Global Warming then look no further, not a lot else to offer.",B00005N7SC,⭐
395,SImply a must for techies,B00005N7SC,⭐⭐⭐⭐⭐
396,Bought this for my husband.  He loves it.  He then passes it on to our son.  Great ideas in the stories.............yes I read it too!!,B00005N7Q1,⭐⭐⭐⭐⭐
397,It is full of ads but is cheap.,B00005N7Q1,⭐⭐⭐
398,"Like the Mag but got it so I could view it on like too
That doesn't  work when you buy it form Amazon",B00005N7RD,⭐
399,Gave it as a gift that had been asked for. I apologized for the content and he agreed it was not what he had expected.,B00005N7RD,⭐
400,"This is the same reason I stopped buying the printed version years ago, more informative articles are required...especially for the everyday man.",B00005N7RD,⭐
401,Seems like there are as many ads as there is magazine.,B00005N7OV,⭐⭐⭐
402,"This was a gift for my son-in-law and he really like the mag. unfortunately it started before Christmas, but my daughter was able to hide it",B00005N7RD,⭐⭐⭐⭐
403,"Like the articles, food tips and workout suggestions. Found that almost all the women that come over usually enjoy reading it also, lost a lot of magazines that way.",B00005N7RD,⭐⭐⭐⭐
404,"Articles were very good and informative, just too much advertising and not enough usable material to make it very interesting.",B00005N7RD,⭐⭐
405,"Been doing carpenty and handman work for over 35 years as a DIY, volunteer, and professional....and I still learn something from every issue.",B00005N7Q1,⭐⭐⭐⭐⭐
406,Great  magazine!  Great price from Amazon,B00005N7Q1,⭐⭐⭐⭐⭐
407,"As with Popular Mechanics, a bit disappointed.",B00005N7SC,⭐⭐
408,mostly useless information and way too many ads small in comparison to what they used to be.,B00005N7SC,⭐
